,Date, Signal(dBm), Noise(dBm), Channel, Security, Mode,SSID,BSSID
12179,"11/10/2023, 8:36:50 pm", -92, -93, 108, WPA2-Enterprise, ac,eduroam ,08-CC-68-B4-53-9E
12180,"11/10/2023, 8:36:37 pm", -92, -93, 108, WPA2-Enterprise, ac,eduroam ,08-CC-68-B4-53-9E
12181,"11/10/2023, 8:21:08 pm", -93, -95, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12182,"11/10/2023, 8:20:55 pm", -93, -95, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12183,"11/10/2023, 8:19:38 pm", -84, -93, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12184,"11/10/2023, 8:19:25 pm", -84, -93, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12185,"11/10/2023, 8:19:10 pm", -84, -93, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12186,"11/10/2023, 8:18:57 pm", -79, -94, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12187,"11/10/2023, 8:18:44 pm", -72, -94, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12188,"11/10/2023, 8:18:31 pm", -87, -96, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12189,"11/10/2023, 8:18:18 pm", -87, -96, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12190,"11/10/2023, 8:18:06 pm", -87, -96, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12191,"11/10/2023, 8:16:34 pm", -93, -93, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12192,"11/10/2023, 8:16:21 pm", -93, -93, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12193,"11/10/2023, 8:16:08 pm", -93, -93, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12194,"11/10/2023, 8:15:17 pm", -87, -97, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12195,"11/10/2023, 8:15:02 pm", -87, -97, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12196,"11/10/2023, 8:14:49 pm", -89, -96, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12197,"11/10/2023, 8:14:37 pm", -89, -96, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12198,"11/10/2023, 8:14:24 pm", -89, -96, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12199,"11/10/2023, 8:14:12 pm", -87, -94, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12200,"11/10/2023, 8:13:59 pm", -87, -94, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12201,"11/10/2023, 8:13:46 pm", -84, -97, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12202,"11/10/2023, 8:13:28 pm", -92, -96, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12203,"11/10/2023, 8:13:16 pm", -92, -96, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12204,"11/10/2023, 8:12:50 pm", -83, -96, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12205,"11/10/2023, 8:12:37 pm", -83, -96, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12206,"11/10/2023, 8:12:24 pm", -72, -95, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12207,"11/10/2023, 8:12:11 pm", -72, -95, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12208,"11/10/2023, 8:11:59 pm", -70, -96, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12209,"11/10/2023, 8:11:46 pm", -63, -95, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12210,"11/10/2023, 8:11:34 pm", -74, -95, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12211,"11/10/2023, 8:11:21 pm", -67, -96, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12212,"11/10/2023, 8:11:08 pm", -78, -95, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12213,"11/10/2023, 8:10:43 pm", -76, -95, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12214,"11/10/2023, 8:10:30 pm", -76, -95, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12215,"11/10/2023, 8:10:15 pm", -75, -95, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12216,"11/10/2023, 8:09:41 pm", -78, -95, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12217,"11/10/2023, 8:09:29 pm", -81, -95, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12218,"11/10/2023, 8:09:16 pm", -83, -95, 52, WPA2-Enterprise, ac,Global_Students ,7C-0E-CE-DC-5D-0C
12219,"11/10/2023, 8:31:06 pm", -83, -94, 161, WPA/WPA2-Personal, ac,ConryTech_PrivateNetwork_5G ,B0-A7-B9-BF-1F-86
12220,"11/10/2023, 8:30:54 pm", -83, -94, 161, WPA/WPA2-Personal, ac,ConryTech_PrivateNetwork_5G ,B0-A7-B9-BF-1F-86
12221,"11/10/2023, 8:30:41 pm", -83, -94, 161, WPA/WPA2-Personal, ac,ConryTech_PrivateNetwork_5G ,B0-A7-B9-BF-1F-86
12222,"11/10/2023, 8:30:28 pm", -91, -97, 161, WPA/WPA2-Personal, ac,ConryTech_PrivateNetwork_5G ,B0-A7-B9-BF-1F-86
12223,"11/10/2023, 8:30:14 pm", -89, -96, 161, WPA/WPA2-Personal, ac,ConryTech_PrivateNetwork_5G ,B0-A7-B9-BF-1F-86
12224,"11/10/2023, 8:30:01 pm", -84, -96, 161, WPA/WPA2-Personal, ac,ConryTech_PrivateNetwork_5G ,B0-A7-B9-BF-1F-86
12225,"11/10/2023, 8:29:44 pm", -89, -96, 161, WPA/WPA2-Personal, ac,ConryTech_PrivateNetwork_5G ,B0-A7-B9-BF-1F-86
12226,"11/10/2023, 8:28:39 pm", -94, -96, 161, WPA/WPA2-Personal, ac,ConryTech_PrivateNetwork_5G ,B0-A7-B9-BF-1F-86
12227,"11/10/2023, 8:28:26 pm", -94, -96, 161, WPA/WPA2-Personal, ac,ConryTech_PrivateNetwork_5G ,B0-A7-B9-BF-1F-86
12228,"11/10/2023, 8:28:00 pm", -86, -95, 161, WPA/WPA2-Personal, ac,ConryTech_PrivateNetwork_5G ,B0-A7-B9-BF-1F-86
12229,"11/10/2023, 8:27:47 pm", -86, -95, 161, WPA/WPA2-Personal, ac,ConryTech_PrivateNetwork_5G ,B0-A7-B9-BF-1F-86
12230,"11/10/2023, 8:27:33 pm", -86, -95, 161, WPA/WPA2-Personal, ac,ConryTech_PrivateNetwork_5G ,B0-A7-B9-BF-1F-86
12231,"11/10/2023, 8:27:20 pm", -86, -95, 161, WPA/WPA2-Personal, ac,ConryTech_PrivateNetwork_5G ,B0-A7-B9-BF-1F-86
12232,"11/10/2023, 8:27:07 pm", -87, -95, 161, WPA/WPA2-Personal, ac,ConryTech_PrivateNetwork_5G ,B0-A7-B9-BF-1F-86
12233,"11/10/2023, 8:26:54 pm", -88, -94, 161, WPA/WPA2-Personal, ac,ConryTech_PrivateNetwork_5G ,B0-A7-B9-BF-1F-86
12234,"11/10/2023, 8:26:42 pm", -90, -97, 161, WPA/WPA2-Personal, ac,ConryTech_PrivateNetwork_5G ,B0-A7-B9-BF-1F-86
12235,"11/10/2023, 8:37:02 pm",-78,-78,1, Open, g/n,UNSW Guest ,1C-E6-C7-5B-94-23
12236,"11/10/2023, 8:36:50 pm",-78,-78,1, Open, g/n,UNSW Guest ,1C-E6-C7-5B-94-23
12237,"11/10/2023, 8:36:37 pm",-78,-78,1, Open, g/n,UNSW Guest ,1C-E6-C7-5B-94-23
12238,"11/10/2023, 8:36:24 pm",-64,-75,1, Open, g/n,UNSW Guest ,1C-E6-C7-5B-94-23
12239,"11/10/2023, 8:36:12 pm",-64,-75,1, Open, g/n,UNSW Guest ,1C-E6-C7-5B-94-23
12240,"11/10/2023, 8:35:57 pm",-64,-75,1, Open, g/n,UNSW Guest ,1C-E6-C7-5B-94-23
12241,"11/10/2023, 8:35:44 pm",-74,-81,1, Open, g/n,UNSW Guest ,1C-E6-C7-5B-94-23
12242,"11/10/2023, 8:05:45 pm",-71,-82,1, Open, g/n,UNSW Guest ,1C-E6-C7-5B-94-23
12243,"11/10/2023, 8:05:16 pm",-71,-82,1, Open, g/n,UNSW Guest ,1C-E6-C7-5B-94-23
12244,"11/10/2023, 8:05:04 pm",-78,-78,1, Open, g/n,UNSW Guest ,1C-E6-C7-5B-94-23
12245,"11/10/2023, 8:21:08 pm", -84, -76, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12246,"11/10/2023, 8:20:55 pm", -84, -76, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12247,"11/10/2023, 8:20:42 pm", -84, -76, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12248,"11/10/2023, 8:20:16 pm", -81, -82, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12249,"11/10/2023, 8:20:04 pm", -81, -82, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12250,"11/10/2023, 8:19:51 pm", -81, -82, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12251,"11/10/2023, 8:19:38 pm", -71, -85, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12252,"11/10/2023, 8:19:25 pm", -71, -85, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12253,"11/10/2023, 8:19:10 pm", -71, -85, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12254,"11/10/2023, 8:18:57 pm", -79, -88, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12255,"11/10/2023, 8:18:44 pm", -72, -85, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12256,"11/10/2023, 8:18:31 pm", -64, -81, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12257,"11/10/2023, 8:16:08 pm", -84, -86, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12258,"11/10/2023, 8:15:55 pm", -84, -86, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12259,"11/10/2023, 8:15:42 pm", -84, -86, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12260,"11/10/2023, 8:15:30 pm", -78, -85, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12261,"11/10/2023, 8:15:17 pm", -78, -85, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12262,"11/10/2023, 8:13:28 pm", -81, -86, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12263,"11/10/2023, 8:13:16 pm", -81, -86, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12264,"11/10/2023, 8:13:03 pm", -79, -84, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12265,"11/10/2023, 8:12:50 pm", -79, -84, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12266,"11/10/2023, 8:12:37 pm", -79, -84, 13, WPA2-Personal, ac,ORBI93 ,C2-A5-11-97-5F-04
12267,"11/10/2023, 8:21:21 pm", -79, -86, 6, WPA2-Personal, g/n,DIRECT-76-HP M252 LaserJet ,36-68-95-5A-52-76
12268,"11/10/2023, 8:21:08 pm", -79, -86, 6, WPA2-Personal, g/n,DIRECT-76-HP M252 LaserJet ,36-68-95-5A-52-76
12269,"11/10/2023, 8:20:55 pm", -79, -80, 6, WPA2-Personal, g/n,DIRECT-76-HP M252 LaserJet ,36-68-95-5A-52-76
12270,"11/10/2023, 8:20:42 pm", -79, -80, 6, WPA2-Personal, g/n,DIRECT-76-HP M252 LaserJet ,36-68-95-5A-52-76
12271,"11/10/2023, 8:20:29 pm", -79, -80, 6, WPA2-Personal, g/n,DIRECT-76-HP M252 LaserJet ,36-68-95-5A-52-76
12272,"11/10/2023, 8:20:16 pm", -73, -76, 6, WPA2-Personal, g/n,DIRECT-76-HP M252 LaserJet ,36-68-95-5A-52-76
12273,"11/10/2023, 8:20:04 pm", -73, -76, 6, WPA2-Personal, g/n,DIRECT-76-HP M252 LaserJet ,36-68-95-5A-52-76
12274,"11/10/2023, 8:19:51 pm", -73, -76, 6, WPA2-Personal, g/n,DIRECT-76-HP M252 LaserJet ,36-68-95-5A-52-76
12275,"11/10/2023, 8:19:38 pm", -73, -83, 6, WPA2-Personal, g/n,DIRECT-76-HP M252 LaserJet ,36-68-95-5A-52-76
12276,"11/10/2023, 8:13:28 pm", -81, -92, 6, WPA2-Personal, g/n,DIRECT-76-HP M252 LaserJet ,36-68-95-5A-52-76
12277,"11/10/2023, 8:13:16 pm", -81, -92, 6, WPA2-Personal, g/n,DIRECT-76-HP M252 LaserJet ,36-68-95-5A-52-76
12278,"11/10/2023, 8:13:03 pm", -75, -85, 6, WPA2-Personal, g/n,DIRECT-76-HP M252 LaserJet ,36-68-95-5A-52-76
12279,"11/10/2023, 8:12:50 pm", -80, -88, 6, WPA2-Personal, g/n,DIRECT-76-HP M252 LaserJet ,36-68-95-5A-52-76
12280,"11/10/2023, 8:12:37 pm", -80, -88, 6, WPA2-Personal, g/n,DIRECT-76-HP M252 LaserJet ,36-68-95-5A-52-76
12281,"11/10/2023, 8:27:20 pm", -79, -94, 36, Open, ac,UNSW Guest ,1C-E6-C7-3E-5A-84
12282,"11/10/2023, 8:27:07 pm", -79, -94, 36, Open, ac,UNSW Guest ,1C-E6-C7-3E-5A-84
12283,"11/10/2023, 8:26:54 pm", -79, -94, 36, Open, ac,UNSW Guest ,1C-E6-C7-3E-5A-84
12284,"11/10/2023, 8:31:19 pm", -74, -88, 1, WPA2-Enterprise, g/n,[Hidden SSID] ,08-CC-68-B5-CC-C5
12285,"11/10/2023, 8:31:06 pm", -74, -88, 1, WPA2-Enterprise, g/n,[Hidden SSID] ,08-CC-68-B5-CC-C5
12286,"11/10/2023, 8:30:54 pm", -74, -88, 1, WPA2-Enterprise, g/n,[Hidden SSID] ,08-CC-68-B5-CC-C5
12287,"11/10/2023, 8:27:20 pm", -61, -81, 1, WPA2-Enterprise, g/n,[Hidden SSID] ,08-CC-68-B5-CC-C5
12288,"11/10/2023, 8:27:07 pm", -61, -81, 1, WPA2-Enterprise, g/n,[Hidden SSID] ,08-CC-68-B5-CC-C5
12289,"11/10/2023, 8:35:19 pm", -83, -93, 157, WPA2-Enterprise, ac,[Hidden SSID] ,00-B7-71-16-E9-9A
12290,"11/10/2023, 8:35:06 pm", -83, -93, 157, WPA2-Enterprise, ac,[Hidden SSID] ,00-B7-71-16-E9-9A
12291,"11/10/2023, 8:34:50 pm", -83, -93, 157, WPA2-Enterprise, ac,[Hidden SSID] ,00-B7-71-16-E9-9A
12292,"11/10/2023, 8:34:36 pm", -89, -95, 157, WPA2-Enterprise, ac,[Hidden SSID] ,00-B7-71-16-E9-9A
12293,"11/10/2023, 8:19:10 pm", -81, -94, 36, WPA2-Personal, ac,HA Staff ,82-45-58-1E-FB-E8
12294,"11/10/2023, 8:18:57 pm", -81, -94, 36, WPA2-Personal, ac,HA Staff ,82-45-58-1E-FB-E8
12295,"11/10/2023, 8:18:44 pm", -81, -94, 36, WPA2-Personal, ac,HA Staff ,82-45-58-1E-FB-E8
12296,"11/10/2023, 8:12:37 pm", -90, -96, 36, WPA2-Personal, ac,HA Staff ,82-45-58-1E-FB-E8
12297,"11/10/2023, 8:12:24 pm", -90, -96, 36, WPA2-Personal, ac,HA Staff ,82-45-58-1E-FB-E8
12298,"11/10/2023, 8:11:59 pm", -89, -96, 36, WPA2-Personal, ac,HA Staff ,82-45-58-1E-FB-E8
12299,"11/10/2023, 8:11:46 pm", -89, -96, 36, WPA2-Personal, ac,HA Staff ,82-45-58-1E-FB-E8
12300,"11/10/2023, 8:11:34 pm", -85, -95, 36, WPA2-Personal, ac,HA Staff ,82-45-58-1E-FB-E8
12301,"11/10/2023, 8:11:21 pm", -85, -95, 36, WPA2-Personal, ac,HA Staff ,82-45-58-1E-FB-E8
12302,"11/10/2023, 8:10:15 pm", -83, -96, 36, WPA2-Personal, ac,HA Staff ,82-45-58-1E-FB-E8
12303,"11/10/2023, 8:09:41 pm", -88, -96, 36, WPA2-Personal, ac,HA Staff ,82-45-58-1E-FB-E8
12304,"11/10/2023, 8:08:38 pm", -88, -94, 36, WPA2-Personal, ac,HA Staff ,82-45-58-1E-FB-E8
12305,"11/10/2023, 8:08:25 pm", -88, -94, 36, WPA2-Personal, ac,HA Staff ,82-45-58-1E-FB-E8
12306,"11/10/2023, 8:08:12 pm", -88, -94, 36, WPA2-Personal, ac,HA Staff ,82-45-58-1E-FB-E8
12307,"11/10/2023, 8:33:00 pm", -74, -83, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-6D-50
12308,"11/10/2023, 8:32:47 pm", -74, -83, 1, WPA2-Enterprise, g/n,eduroam ,08-CC-68-B4-6D-50
12309,"11/10/2023, 8:31:47 pm", -71, -96, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12310,"11/10/2023, 8:31:34 pm", -71, -96, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12311,"11/10/2023, 8:31:19 pm", -67, -95, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12312,"11/10/2023, 8:31:06 pm", -70, -93, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12313,"11/10/2023, 8:30:54 pm", -70, -95, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12314,"11/10/2023, 8:30:41 pm", -63, -95, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12315,"11/10/2023, 8:30:28 pm", -66, -96, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12316,"11/10/2023, 8:30:14 pm", -77, -94, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12317,"11/10/2023, 8:30:01 pm", -77, -95, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12318,"11/10/2023, 8:29:44 pm", -78, -95, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12319,"11/10/2023, 8:29:31 pm", -78, -95, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12320,"11/10/2023, 8:29:18 pm", -86, -96, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12321,"11/10/2023, 8:29:05 pm", -86, -96, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12322,"11/10/2023, 8:28:52 pm", -86, -96, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12323,"11/10/2023, 8:28:39 pm", -88, -95, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12324,"11/10/2023, 8:28:26 pm", -81, -95, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12325,"11/10/2023, 8:28:13 pm", -74, -94, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12326,"11/10/2023, 8:28:00 pm", -74, -94, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12327,"11/10/2023, 8:27:47 pm", -74, -94, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12328,"11/10/2023, 8:27:33 pm", -64, -94, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12329,"11/10/2023, 8:27:20 pm", -62, -94, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12330,"11/10/2023, 8:27:07 pm", -61, -95, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12331,"11/10/2023, 8:26:54 pm", -65, -94, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12332,"11/10/2023, 8:26:42 pm", -63, -96, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12333,"11/10/2023, 8:26:25 pm", -76, -92, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12334,"11/10/2023, 8:26:12 pm", -84, -95, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12335,"11/10/2023, 8:25:59 pm", -84, -95, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12336,"11/10/2023, 8:25:47 pm", -84, -95, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12337,"11/10/2023, 8:25:34 pm", -86, -96, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12338,"11/10/2023, 8:25:22 pm", -90, -95, 104, WPA2-Enterprise, ac,Global_Students ,D0-72-DC-04-B9-0B
12339,"11/10/2023, 8:31:47 pm", -91, -96, 161, WPA2-Enterprise, ac,[Hidden SSID] ,1C-E6-C7-3E-11-12
12340,"11/10/2023, 8:31:34 pm", -91, -96, 161, WPA2-Enterprise, ac,[Hidden SSID] ,1C-E6-C7-3E-11-12
12341,"11/10/2023, 8:17:53 pm", -89, -86, 1, WPA2-Enterprise, g/n,eduroam ,F0-9E-63-14-8F-80
12342,"11/10/2023, 8:17:40 pm", -89, -86, 1, WPA2-Enterprise, g/n,eduroam ,F0-9E-63-14-8F-80
12343,"11/10/2023, 8:17:28 pm", -89, -86, 1, WPA2-Enterprise, g/n,eduroam ,F0-9E-63-14-8F-80
12344,"11/10/2023, 8:29:18 pm", -93, -96, 132, WPA2-Enterprise, ac,uniwide ,00-EA-BD-E3-C0-BE
12345,"11/10/2023, 8:29:05 pm", -93, -96, 132, WPA2-Enterprise, ac,uniwide ,00-EA-BD-E3-C0-BE
12346,"11/10/2023, 8:28:52 pm", -93, -96, 132, WPA2-Enterprise, ac,uniwide ,00-EA-BD-E3-C0-BE
12347,"11/10/2023, 8:28:39 pm", -92, -95, 132, WPA2-Enterprise, ac,uniwide ,00-EA-BD-E3-C0-BE
12348,"11/10/2023, 8:28:26 pm", -89, -95, 132, WPA2-Enterprise, ac,uniwide ,00-EA-BD-E3-C0-BE
12349,"11/10/2023, 8:01:16 pm", -80, -94, 44, Open, ac,UNSW Guest ,84-78-AC-98-42-44
12350,"11/10/2023, 8:09:41 pm", -82, -95, 40, Open, a/n,Superloop-ShalomCollege ,84-18-3A-18-5F-5D
12351,"11/10/2023, 8:09:29 pm", -82, -95, 40, Open, a/n,Superloop-ShalomCollege ,84-18-3A-18-5F-5D
12352,"11/10/2023, 8:37:40 pm", -77, -96, 56, WPA2-Enterprise, a/n,eduroam ,1C-E6-C7-5B-68-0E
12353,"11/10/2023, 8:37:27 pm", -82, -96, 56, WPA2-Enterprise, a/n,eduroam ,1C-E6-C7-5B-68-0E
12354,"11/10/2023, 8:37:15 pm", -81, -95, 56, WPA2-Enterprise, a/n,eduroam ,1C-E6-C7-5B-68-0E
12355,"11/10/2023, 8:37:02 pm", -81, -95, 56, WPA2-Enterprise, a/n,eduroam ,1C-E6-C7-5B-68-0E
12356,"11/10/2023, 8:36:50 pm", -81, -95, 56, WPA2-Enterprise, a/n,eduroam ,1C-E6-C7-5B-68-0E
12357,"11/10/2023, 8:36:12 pm", -88, -92, 56, WPA2-Enterprise, a/n,eduroam ,1C-E6-C7-5B-68-0E
12358,"11/10/2023, 8:35:57 pm", -88, -92, 56, WPA2-Enterprise, a/n,eduroam ,1C-E6-C7-5B-68-0E
12359,"11/10/2023, 8:35:44 pm", -88, -92, 56, WPA2-Enterprise, a/n,eduroam ,1C-E6-C7-5B-68-0E
12360,"11/10/2023, 8:22:25 pm", -93, -94, 56, WPA2-Enterprise, a/n,eduroam ,1C-E6-C7-5B-68-0E
12361,"11/10/2023, 8:22:13 pm", -93, -94, 56, WPA2-Enterprise, a/n,eduroam ,1C-E6-C7-5B-68-0E
12362,"11/10/2023, 8:22:00 pm", -93, -94, 56, WPA2-Enterprise, a/n,eduroam ,1C-E6-C7-5B-68-0E
12363,"11/10/2023, 8:05:33 pm", -88, -93, 56, WPA2-Enterprise, a/n,eduroam ,1C-E6-C7-5B-68-0E
12364,"11/10/2023, 8:05:16 pm", -88, -93, 56, WPA2-Enterprise, a/n,eduroam ,1C-E6-C7-5B-68-0E
12365,"11/10/2023, 8:05:04 pm", -88, -93, 56, WPA2-Enterprise, a/n,eduroam ,1C-E6-C7-5B-68-0E
12366,"11/10/2023, 8:31:47 pm", -88, -95, 112, WPA2-Enterprise, ac,uniwide ,08-CC-68-B4-95-3E
12367,"11/10/2023, 8:31:34 pm", -88, -95, 112, WPA2-Enterprise, ac,uniwide ,08-CC-68-B4-95-3E
12368,"11/10/2023, 8:31:47 pm", -92, -96, 132, WPA2-Enterprise, ac,Global_Students ,00-35-1A-3E-32-3D
12369,"11/10/2023, 8:31:34 pm", -92, -96, 132, WPA2-Enterprise, ac,Global_Students ,00-35-1A-3E-32-3D
12370,"11/10/2023, 8:31:19 pm", -88, -94, 132, WPA2-Enterprise, ac,Global_Students ,00-35-1A-3E-32-3D
12371,"11/10/2023, 8:27:07 pm", -88, -96, 132, WPA2-Enterprise, ac,Global_Students ,00-35-1A-3E-32-3D
12372,"11/10/2023, 8:26:54 pm", -88, -96, 132, WPA2-Enterprise, ac,Global_Students ,00-35-1A-3E-32-3D
12373,"11/10/2023, 8:26:42 pm", -85, -96, 132, WPA2-Enterprise, ac,Global_Students ,00-35-1A-3E-32-3D
12374,"11/10/2023, 8:26:25 pm", -89, -95, 132, WPA2-Enterprise, ac,Global_Students ,00-35-1A-3E-32-3D
12375,"11/10/2023, 8:36:24 pm", -85, -92, 64, Open, a/n,UNSW Guest ,1C-E6-C7-0D-72-AC
12376,"11/10/2023, 8:36:12 pm", -85, -92, 64, Open, a/n,UNSW Guest ,1C-E6-C7-0D-72-AC
12377,"11/10/2023, 8:33:28 pm", -71, -80, 1, Open, g/n,UNSW Guest ,08-CC-68-B5-FB-13
12378,"11/10/2023, 8:33:00 pm", -82, -87, 1, Open, g/n,UNSW Guest ,08-CC-68-B5-FB-13
12379,"11/10/2023, 8:18:31 pm", -80, -83, 6, Open, g/n,UNSW Guest ,F0-9E-63-14-7B-22
12380,"11/10/2023, 8:18:18 pm", -80, -83, 6, Open, g/n,UNSW Guest ,F0-9E-63-14-7B-22
12381,"11/10/2023, 8:18:06 pm", -80, -83, 6, Open, g/n,UNSW Guest ,F0-9E-63-14-7B-22
12382,"11/10/2023, 8:17:53 pm", -60, -86, 6, Open, g/n,UNSW Guest ,F0-9E-63-14-7B-22
